Pitch Offset in HCU,PB MIDI1,PB Hex MIDI2,Delta PB MIDI1,Pitch Offset from MIDI1,PB MIDI2,PB Hex MIDI2,Delta PB MIDI2,Pitch Offset from MIDI2
-4440,615,"0x0267",2,-4440,161061274,"0x0999999A",447392,-4440
-4439,617,"0x0269",2,-4439,161508667,"0x09A06D3B",447393,-4438
-4438,618,"0x026A",1,-4438,161956059,"0x09A740DB",447392,-4438
-4437,620,"0x026C",2,-4437,162403451,"0x09AE147B",447392,-4437
-4436,622,"0x026E",2,-4436,162850844,"0x09B4E81C",447393,-4436
-4435,623,"0x026F",1,-4435,163298236,"0x09BBBBBC",447392,-4435
-4434,625,"0x0271",2,-4434,163745629,"0x09C28F5D",447393,-4434
-4433,627,"0x0273",2,-4433,164193021,"0x09C962FD",447392,-4433
-4432,629,"0x0275",2,-4431,164640414,"0x09D0369E",447393,-4431
-4431,630,"0x0276",1,-4431,165087806,"0x09D70A3E",447392,-4431
-4430,632,"0x0278",2,-4430,165535198,"0x09DDDDDE",447392,-4430
-4429,634,"0x027A",2,-4429,165982591,"0x09E4B17F",447393,-4429
-4428,635,"0x027B",1,-4428,166429983,"0x09EB851F",447392,-4428
-4427,637,"0x027D",2,-4427,166877376,"0x09F258C0",447393,-4427
-4426,639,"0x027F",2,-4426,167324768,"0x09F92C60",447392,-4426
-4425,640,"0x0280",1,-4425,167772160,"0x0A000000",447392,-4425
-4424,642,"0x0282",2,-4424,168219553,"0x0A06D3A1",447393,-4424
-4423,644,"0x0284",2,-4423,168666945,"0x0A0DA741",447392,-4423
-4422,646,"0x0286",2,-4422,169114338,"0x0A147AE2",447393,-4422
-4421,647,"0x0287",1,-4421,169561730,"0x0A1B4E82",447392,-4421
-4420,649,"0x0289",2,-4420,170009123,"0x0A222223",447393,-4420
-4419,651,"0x028B",2,-4419,170456515,"0x0A28F5C3",447392,-4419
-4418,652,"0x028C",1,-4418,170903907,"0x0A2FC963",447392,-4418
-4417,654,"0x028E",2,-4417,171351300,"0x0A369D04",447393,-4417
-4416,656,"0x0290",2,-4416,171798692,"0x0A3D70A4",447392,-4416
-4415,658,"0x0292",2,-4414,172246085,"0x0A444445",447393,-4415
-4414,659,"0x0293",1,-4414,172693477,"0x0A4B17E5",447392,-4414
-4413,661,"0x0295",2,-4413,173140870,"0x0A51EB86",447393,-4413
-4412,663,"0x0297",2,-4412,173588262,"0x0A58BF26",447392,-4412
-4411,664,"0x0298",1,-4411,174035654,"0x0A5F92C6",447392,-4411
-4410,666,"0x029A",2,-4410,174483047,"0x0A666667",447393,-4410
-4409,668,"0x029C",2,-4409,174930439,"0x0A6D3A07",447392,-4409
-4408,670,"0x029E",2,-4407,175377832,"0x0A740DA8",447393,-4408
-4407,671,"0x029F",1,-4407,175825224,"0x0A7AE148",447392,-4407
-4406,673,"0x02A1",2,-4406,176272617,"0x0A81B4E9",447393,-4406
-4405,675,"0x02A3",2,-4405,176720009,"0x0A888889",447392,-4405
-4404,676,"0x02A4",1,-4404,177167401,"0x0A8F5C29",447392,-4404
-4403,678,"0x02A6",2,-4403,177614794,"0x0A962FCA",447393,-4403
-4402,680,"0x02A8",2,-4402,178062186,"0x0A9D036A",447392,-4402
-4401,681,"0x02A9",1,-4401,178509579,"0x0AA3D70B",447393,-4401
-4400,683,"0x02AB",2,-4400,178956971,"0x0AAAAAAB",447392,-4400
-4399,685,"0x02AD",2,-4399,179404364,"0x0AB17E4C",447393,-4399
-4398,687,"0x02AF",2,-4397,179851756,"0x0AB851EC",447392,-4398
-4397,688,"0x02B0",1,-4397,180299148,"0x0ABF258C",447392,-4397
-4396,690,"0x02B2",2,-4396,180746541,"0x0AC5F92D",447393,-4396
-4395,692,"0x02B4",2,-4395,181193933,"0x0ACCCCCD",447392,-4395
-4394,693,"0x02B5",1,-4394,181641326,"0x0AD3A06E",447393,-4394
-4393,695,"0x02B7",2,-4393,182088718,"0x0ADA740E",447392,-4393
-4392,697,"0x02B9",2,-4392,182536111,"0x0AE147AF",447393,-4391
-4391,699,"0x02BB",2,-4390,182983503,"0x0AE81B4F",447392,-4391
-4390,700,"0x02BC",1,-4390,183430895,"0x0AEEEEEF",447392,-4390
-4389,702,"0x02BE",2,-4389,183878288,"0x0AF5C290",447393,-4389
-4388,704,"0x02C0",2,-4388,184325680,"0x0AFC9630",447392,-4388
-4387,705,"0x02C1",1,-4387,184773073,"0x0B0369D1",447393,-4387
-4386,707,"0x02C3",2,-4386,185220465,"0x0B0A3D71",447392,-4386
-4385,709,"0x02C5",2,-4385,185667858,"0x0B111112",447393,-4384
-4384,710,"0x02C6",1,-4384,186115250,"0x0B17E4B2",447392,-4384
-4383,712,"0x02C8",2,-4383,186562642,"0x0B1EB852",447392,-4383
-4382,714,"0x02CA",2,-4382,187010035,"0x0B258BF3",447393,-4382
-4381,716,"0x02CC",2,-4381,187457427,"0x0B2C5F93",447392,-4381
-4380,717,"0x02CD",1,-4380,187904820,"0x0B333334",447393,-4380
-4379,719,"0x02CF",2,-4379,188352212,"0x0B3A06D4",447392,-4379
-4378,721,"0x02D1",2,-4378,188799605,"0x0B40DA75",447393,-4377
-4377,722,"0x02D2",1,-4377,189246997,"0x0B47AE15",447392,-4377
-4376,724,"0x02D4",2,-4376,189694389,"0x0B4E81B5",447392,-4376
-4375,726,"0x02D6",2,-4375,190141782,"0x0B555556",447393,-4375
-4374,728,"0x02D8",2,-4373,190589174,"0x0B5C28F6",447392,-4374
-4373,729,"0x02D9",1,-4373,191036567,"0x0B62FC97",447393,-4373
-4372,731,"0x02DB",2,-4372,191483959,"0x0B69D037",447392,-4372
-4371,733,"0x02DD",2,-4371,191931352,"0x0B70A3D8",447393,-4370
-4370,734,"0x02DE",1,-4370,192378744,"0x0B777778",447392,-4370
-4369,736,"0x02E0",2,-4369,192826136,"0x0B7E4B18",447392,-4369
-4368,738,"0x02E2",2,-4368,193273529,"0x0B851EB9",447393,-4368
-4367,739,"0x02E3",1,-4367,193720921,"0x0B8BF259",447392,-4367
-4366,741,"0x02E5",2,-4366,194168314,"0x0B92C5FA",447393,-4366
-4365,743,"0x02E7",2,-4365,194615706,"0x0B99999A",447392,-4365
-4364,745,"0x02E9",2,-4364,195063099,"0x0BA06D3B",447393,-4363
-4363,746,"0x02EA",1,-4363,195510491,"0x0BA740DB",447392,-4363
-4362,748,"0x02EC",2,-4362,195957883,"0x0BAE147B",447392,-4362
-4361,750,"0x02EE",2,-4361,196405276,"0x0BB4E81C",447393,-4361
-4360,751,"0x02EF",1,-4360,196852668,"0x0BBBBBBC",447392,-4360
-4359,753,"0x02F1",2,-4359,197300061,"0x0BC28F5D",447393,-4359
-4358,755,"0x02F3",2,-4358,197747453,"0x0BC962FD",447392,-4358
-4357,757,"0x02F5",2,-4356,198194846,"0x0BD0369E",447393,-4356
-4356,758,"0x02F6",1,-4356,198642238,"0x0BD70A3E",447392,-4356
-4355,760,"0x02F8",2,-4355,199089630,"0x0BDDDDDE",447392,-4355
-4354,762,"0x02FA",2,-4354,199537023,"0x0BE4B17F",447393,-4354
-4353,763,"0x02FB",1,-4353,199984415,"0x0BEB851F",447392,-4353
-4352,765,"0x02FD",2,-4352,200431808,"0x0BF258C0",447393,-4352
-4351,767,"0x02FF",2,-4351,200879200,"0x0BF92C60",447392,-4351
-4350,768,"0x0300",1,-4350,201326592,"0x0C000000",447392,-4350
-4349,770,"0x0302",2,-4349,201773985,"0x0C06D3A1",447393,-4349
-4348,772,"0x0304",2,-4348,202221377,"0x0C0DA741",447392,-4348
-4347,774,"0x0306",2,-4347,202668770,"0x0C147AE2",447393,-4347
-4346,775,"0x0307",1,-4346,203116162,"0x0C1B4E82",447392,-4346
-4345,777,"0x0309",2,-4345,203563555,"0x0C222223",447393,-4345
-4344,779,"0x030B",2,-4344,204010947,"0x0C28F5C3",447392,-4344
-4343,780,"0x030C",1,-4343,204458339,"0x0C2FC963",447392,-4343
-4342,782,"0x030E",2,-4342,204905732,"0x0C369D04",447393,-4342
-4341,784,"0x0310",2,-4341,205353124,"0x0C3D70A4",447392,-4341
-4340,786,"0x0312",2,-4339,205800517,"0x0C444445",447393,-4340
-4339,787,"0x0313",1,-4339,206247909,"0x0C4B17E5",447392,-4339
-4338,789,"0x0315",2,-4338,206695302,"0x0C51EB86",447393,-4338
-4337,791,"0x0317",2,-4337,207142694,"0x0C58BF26",447392,-4337
-4336,792,"0x0318",1,-4336,207590086,"0x0C5F92C6",447392,-4336
-4335,794,"0x031A",2,-4335,208037479,"0x0C666667",447393,-4335
-4334,796,"0x031C",2,-4334,208484871,"0x0C6D3A07",447392,-4334
-4333,798,"0x031E",2,-4332,208932264,"0x0C740DA8",447393,-4333
-4332,799,"0x031F",1,-4332,209379656,"0x0C7AE148",447392,-4332
-4331,801,"0x0321",2,-4331,209827049,"0x0C81B4E9",447393,-4331
-4330,803,"0x0323",2,-4330,210274441,"0x0C888889",447392,-4330
-4329,804,"0x0324",1,-4329,210721833,"0x0C8F5C29",447392,-4329
-4328,806,"0x0326",2,-4328,211169226,"0x0C962FCA",447393,-4328
-4327,808,"0x0328",2,-4327,211616618,"0x0C9D036A",447392,-4327
-4326,809,"0x0329",1,-4326,212064011,"0x0CA3D70B",447393,-4326
-4325,811,"0x032B",2,-4325,212511403,"0x0CAAAAAB",447392,-4325
-4324,813,"0x032D",2,-4324,212958796,"0x0CB17E4C",447393,-4323
-4323,815,"0x032F",2,-4322,213406188,"0x0CB851EC",447392,-4323
-4322,816,"0x0330",1,-4322,213853580,"0x0CBF258C",447392,-4322
-4321,818,"0x0332",2,-4321,214300973,"0x0CC5F92D",447393,-4321
-4320,820,"0x0334",2,-4320,214748365,"0x0CCCCCCD",447392,-4320
-4319,821,"0x0335",1,-4319,215195758,"0x0CD3A06E",447393,-4319
-4318,823,"0x0337",2,-4318,215643150,"0x0CDA740E",447392,-4318
-4317,825,"0x0339",2,-4317,216090543,"0x0CE147AF",447393,-4316
-4316,827,"0x033B",2,-4315,216537935,"0x0CE81B4F",447392,-4316
-4315,828,"0x033C",1,-4315,216985327,"0x0CEEEEEF",447392,-4315
-4314,830,"0x033E",2,-4314,217432720,"0x0CF5C290",447393,-4314
-4313,832,"0x0340",2,-4313,217880112,"0x0CFC9630",447392,-4313
-4312,833,"0x0341",1,-4312,218327505,"0x0D0369D1",447393,-4312
-4311,835,"0x0343",2,-4311,218774897,"0x0D0A3D71",447392,-4311
-4310,837,"0x0345",2,-4310,219222290,"0x0D111112",447393,-4309
-4309,838,"0x0346",1,-4309,219669682,"0x0D17E4B2",447392,-4309
-4308,840,"0x0348",2,-4308,220117074,"0x0D1EB852",447392,-4308
-4307,842,"0x034A",2,-4307,220564467,"0x0D258BF3",447393,-4307
-4306,844,"0x034C",2,-4305,221011859,"0x0D2C5F93",447392,-4306
-4305,845,"0x034D",1,-4305,221459252,"0x0D333334",447393,-4305
-4304,847,"0x034F",2,-4304,221906644,"0x0D3A06D4",447392,-4304
-4303,849,"0x0351",2,-4303,222354037,"0x0D40DA75",447393,-4302
-4302,850,"0x0352",1,-4302,222801429,"0x0D47AE15",447392,-4302
-4301,852,"0x0354",2,-4301,223248821,"0x0D4E81B5",447392,-4301
-4300,854,"0x0356",2,-4300,223696214,"0x0D555556",447393,-4300
-4299,856,"0x0358",2,-4298,224143606,"0x0D5C28F6",447392,-4299
-4298,857,"0x0359",1,-4298,224590999,"0x0D62FC97",447393,-4298
-4297,859,"0x035B",2,-4297,225038391,"0x0D69D037",447392,-4297
-4296,861,"0x035D",2,-4296,225485784,"0x0D70A3D8",447393,-4295
-4295,862,"0x035E",1,-4295,225933176,"0x0D777778",447392,-4295
-4294,864,"0x0360",2,-4294,226380568,"0x0D7E4B18",447392,-4294
-4293,866,"0x0362",2,-4293,226827961,"0x0D851EB9",447393,-4293
-4292,867,"0x0363",1,-4292,227275353,"0x0D8BF259",447392,-4292
-4291,869,"0x0365",2,-4291,227722746,"0x0D92C5FA",447393,-4291
-4290,871,"0x0367",2,-4290,228170138,"0x0D99999A",447392,-4290
-4289,873,"0x0369",2,-4289,228617531,"0x0DA06D3B",447393,-4288
-4288,874,"0x036A",1,-4288,229064923,"0x0DA740DB",447392,-4288
-4287,876,"0x036C",2,-4287,229512315,"0x0DAE147B",447392,-4287
-4286,878,"0x036E",2,-4286,229959708,"0x0DB4E81C",447393,-4286
-4285,879,"0x036F",1,-4285,230407100,"0x0DBBBBBC",447392,-4285
-4284,881,"0x0371",2,-4284,230854493,"0x0DC28F5D",447393,-4284
-4283,883,"0x0373",2,-4283,231301885,"0x0DC962FD",447392,-4283
-4282,885,"0x0375",2,-4281,231749278,"0x0DD0369E",447393,-4281
-4281,886,"0x0376",1,-4281,232196670,"0x0DD70A3E",447392,-4281
-4280,888,"0x0378",2,-4280,232644062,"0x0DDDDDDE",447392,-4280
-4279,890,"0x037A",2,-4279,233091455,"0x0DE4B17F",447393,-4279
-4278,891,"0x037B",1,-4278,233538847,"0x0DEB851F",447392,-4278
-4277,893,"0x037D",2,-4277,233986240,"0x0DF258C0",447393,-4277
-4276,895,"0x037F",2,-4276,234433632,"0x0DF92C60",447392,-4276
-4275,896,"0x0380",1,-4275,234881024,"0x0E000000",447392,-4275
-4274,898,"0x0382",2,-4274,235328417,"0x0E06D3A1",447393,-4274
-4273,900,"0x0384",2,-4273,235775809,"0x0E0DA741",447392,-4273
-4272,902,"0x0386",2,-4272,236223202,"0x0E147AE2",447393,-4272
-4271,903,"0x0387",1,-4271,236670594,"0x0E1B4E82",447392,-4271
-4270,905,"0x0389",2,-4270,237117987,"0x0E222223",447393,-4270
-4269,907,"0x038B",2,-4269,237565379,"0x0E28F5C3",447392,-4269
-4268,908,"0x038C",1,-4268,238012771,"0x0E2FC963",447392,-4268
-4267,910,"0x038E",2,-4267,238460164,"0x0E369D04",447393,-4267
-4266,912,"0x0390",2,-4266,238907556,"0x0E3D70A4",447392,-4266
-4265,914,"0x0392",2,-4264,239354949,"0x0E444445",447393,-4265
-4264,915,"0x0393",1,-4264,239802341,"0x0E4B17E5",447392,-4264
-4263,917,"0x0395",2,-4263,240249734,"0x0E51EB86",447393,-4263
-4262,919,"0x0397",2,-4262,240697126,"0x0E58BF26",447392,-4262
-4261,920,"0x0398",1,-4261,241144518,"0x0E5F92C6",447392,-4261
-4260,922,"0x039A",2,-4260,241591911,"0x0E666667",447393,-4260
-4259,924,"0x039C",2,-4259,242039303,"0x0E6D3A07",447392,-4259
-4258,926,"0x039E",2,-4257,242486696,"0x0E740DA8",447393,-4258
-4257,927,"0x039F",1,-4257,242934088,"0x0E7AE148",447392,-4257
-4256,929,"0x03A1",2,-4256,243381481,"0x0E81B4E9",447393,-4255
-4255,931,"0x03A3",2,-4255,243828873,"0x0E888889",447392,-4255
-4254,932,"0x03A4",1,-4254,244276265,"0x0E8F5C29",447392,-4254
-4253,934,"0x03A6",2,-4253,244723658,"0x0E962FCA",447393,-4253
-4252,936,"0x03A8",2,-4252,245171050,"0x0E9D036A",447392,-4252
-4251,937,"0x03A9",1,-4251,245618443,"0x0EA3D70B",447393,-4251
-4250,939,"0x03AB",2,-4250,246065835,"0x0EAAAAAB",447392,-4250
-4249,941,"0x03AD",2,-4249,246513228,"0x0EB17E4C",447393,-4248
-4248,943,"0x03AF",2,-4247,246960620,"0x0EB851EC",447392,-4248
-4247,944,"0x03B0",1,-4247,247408012,"0x0EBF258C",447392,-4247
-4246,946,"0x03B2",2,-4246,247855405,"0x0EC5F92D",447393,-4246
-4245,948,"0x03B4",2,-4245,248302797,"0x0ECCCCCD",447392,-4245
-4244,949,"0x03B5",1,-4244,248750190,"0x0ED3A06E",447393,-4244
-4243,951,"0x03B7",2,-4243,249197582,"0x0EDA740E",447392,-4243
-4242,953,"0x03B9",2,-4242,249644975,"0x0EE147AF",447393,-4241
-4241,955,"0x03BB",2,-4240,250092367,"0x0EE81B4F",447392,-4241
-4240,956,"0x03BC",1,-4240,250539759,"0x0EEEEEEF",447392,-4240
-4239,958,"0x03BE",2,-4239,250987152,"0x0EF5C290",447393,-4239
-4238,960,"0x03C0",2,-4238,251434544,"0x0EFC9630",447392,-4238
-4237,961,"0x03C1",1,-4237,251881937,"0x0F0369D1",447393,-4237
-4236,963,"0x03C3",2,-4236,252329329,"0x0F0A3D71",447392,-4236
-4235,965,"0x03C5",2,-4235,252776722,"0x0F111112",447393,-4234
-4234,966,"0x03C6",1,-4234,253224114,"0x0F17E4B2",447392,-4234
-4233,968,"0x03C8",2,-4233,253671506,"0x0F1EB852",447392,-4233
-4232,970,"0x03CA",2,-4232,254118899,"0x0F258BF3",447393,-4232
-4231,972,"0x03CC",2,-4230,254566291,"0x0F2C5F93",447392,-4231
-4230,973,"0x03CD",1,-4230,255013684,"0x0F333334",447393,-4230
-4229,975,"0x03CF",2,-4229,255461076,"0x0F3A06D4",447392,-4229
-4228,977,"0x03D1",2,-4228,255908469,"0x0F40DA75",447393,-4227
-4227,978,"0x03D2",1,-4227,256355861,"0x0F47AE15",447392,-4227
-4226,980,"0x03D4",2,-4226,256803253,"0x0F4E81B5",447392,-4226
-4225,982,"0x03D6",2,-4225,257250646,"0x0F555556",447393,-4225
-4224,984,"0x03D8",2,-4223,257698038,"0x0F5C28F6",447392,-4224
-4223,985,"0x03D9",1,-4223,258145431,"0x0F62FC97",447393,-4223
-4222,987,"0x03DB",2,-4222,258592823,"0x0F69D037",447392,-4222
-4221,989,"0x03DD",2,-4221,259040216,"0x0F70A3D8",447393,-4220
-4220,990,"0x03DE",1,-4220,259487608,"0x0F777778",447392,-4220
-4219,992,"0x03E0",2,-4219,259935000,"0x0F7E4B18",447392,-4219
-4218,994,"0x03E2",2,-4218,260382393,"0x0F851EB9",447393,-4218
-4217,995,"0x03E3",1,-4217,260829785,"0x0F8BF259",447392,-4217
-4216,997,"0x03E5",2,-4216,261277178,"0x0F92C5FA",447393,-4216
-4215,999,"0x03E7",2,-4215,261724570,"0x0F99999A",447392,-4215
-4214,1001,"0x03E9",2,-4213,262171963,"0x0FA06D3B",447393,-4213
-4213,1002,"0x03EA",1,-4213,262619355,"0x0FA740DB",447392,-4213
-4212,1004,"0x03EC",2,-4212,263066747,"0x0FAE147B",447392,-4212
-4211,1006,"0x03EE",2,-4211,263514140,"0x0FB4E81C",447393,-4211
-4210,1007,"0x03EF",1,-4210,263961532,"0x0FBBBBBC",447392,-4210
-4209,1009,"0x03F1",2,-4209,264408925,"0x0FC28F5D",447393,-4209
-4208,1011,"0x03F3",2,-4208,264856317,"0x0FC962FD",447392,-4208
-4207,1013,"0x03F5",2,-4206,265303710,"0x0FD0369E",447393,-4206
-4206,1014,"0x03F6",1,-4206,265751102,"0x0FD70A3E",447392,-4206
-4205,1016,"0x03F8",2,-4205,266198494,"0x0FDDDDDE",447392,-4205
-4204,1018,"0x03FA",2,-4204,266645887,"0x0FE4B17F",447393,-4204
-4203,1019,"0x03FB",1,-4203,267093279,"0x0FEB851F",447392,-4203
-4202,1021,"0x03FD",2,-4202,267540672,"0x0FF258C0",447393,-4202
-4201,1023,"0x03FF",2,-4201,267988064,"0x0FF92C60",447392,-4201
-4200,1024,"0x0400",1,-4200,268435456,"0x10000000",447392,-4200
-4199,1026,"0x0402",2,-4199,268882849,"0x1006D3A1",447393,-4199
-4198,1028,"0x0404",2,-4198,269330241,"0x100DA741",447392,-4198
-4197,1030,"0x0406",2,-4196,269777634,"0x10147AE2",447393,-4197
-4196,1031,"0x0407",1,-4196,270225026,"0x101B4E82",447392,-4196
-4195,1033,"0x0409",2,-4195,270672419,"0x10222223",447393,-4195
-4194,1035,"0x040B",2,-4194,271119811,"0x1028F5C3",447392,-4194
-4193,1036,"0x040C",1,-4193,271567203,"0x102FC963",447392,-4193
-4192,1038,"0x040E",2,-4192,272014596,"0x10369D04",447393,-4192
-4191,1040,"0x0410",2,-4191,272461988,"0x103D70A4",447392,-4191
-4190,1042,"0x0412",2,-4189,272909381,"0x10444445",447393,-4190
-4189,1043,"0x0413",1,-4189,273356773,"0x104B17E5",447392,-4189
-4188,1045,"0x0415",2,-4188,273804166,"0x1051EB86",447393,-4187
-4187,1047,"0x0417",2,-4187,274251558,"0x1058BF26",447392,-4187
-4186,1048,"0x0418",1,-4186,274698950,"0x105F92C6",447392,-4186
-4185,1050,"0x041A",2,-4185,275146343,"0x10666667",447393,-4185
-4184,1052,"0x041C",2,-4184,275593735,"0x106D3A07",447392,-4184
-4183,1054,"0x041E",2,-4182,276041128,"0x10740DA8",447393,-4183
-4182,1055,"0x041F",1,-4182,276488520,"0x107AE148",447392,-4182
-4181,1057,"0x0421",2,-4181,276935913,"0x1081B4E9",447393,-4180
-4180,1059,"0x0423",2,-4180,277383305,"0x10888889",447392,-4180
-4179,1060,"0x0424",1,-4179,277830697,"0x108F5C29",447392,-4179
-4178,1062,"0x0426",2,-4178,278278090,"0x10962FCA",447393,-4178
-4177,1064,"0x0428",2,-4177,278725482,"0x109D036A",447392,-4177
-4176,1065,"0x0429",1,-4176,279172875,"0x10A3D70B",447393,-4176
-4175,1067,"0x042B",2,-4175,279620267,"0x10AAAAAB",447392,-4175
-4174,1069,"0x042D",2,-4174,280067660,"0x10B17E4C",447393,-4173
-4173,1071,"0x042F",2,-4172,280515052,"0x10B851EC",447392,-4173
-4172,1072,"0x0430",1,-4172,280962444,"0x10BF258C",447392,-4172
-4171,1074,"0x0432",2,-4171,281409837,"0x10C5F92D",447393,-4171
-4170,1076,"0x0434",2,-4170,281857229,"0x10CCCCCD",447392,-4170
-4169,1077,"0x0435",1,-4169,282304622,"0x10D3A06E",447393,-4169
-4168,1079,"0x0437",2,-4168,282752014,"0x10DA740E",447392,-4168
-4167,1081,"0x0439",2,-4167,283199407,"0x10E147AF",447393,-4166
-4166,1083,"0x043B",2,-4165,283646799,"0x10E81B4F",447392,-4166
-4165,1084,"0x043C",1,-4165,284094191,"0x10EEEEEF",447392,-4165
-4164,1086,"0x043E",2,-4164,284541584,"0x10F5C290",447393,-4164
-4163,1088,"0x0440",2,-4163,284988976,"0x10FC9630",447392,-4163
-4162,1089,"0x0441",1,-4162,285436369,"0x110369D1",447393,-4162
-4161,1091,"0x0443",2,-4161,285883761,"0x110A3D71",447392,-4161
-4160,1093,"0x0445",2,-4160,286331154,"0x11111112",447393,-4159
-4159,1094,"0x0446",1,-4159,286778546,"0x1117E4B2",447392,-4159
-4158,1096,"0x0448",2,-4158,287225938,"0x111EB852",447392,-4158
-4157,1098,"0x044A",2,-4157,287673331,"0x11258BF3",447393,-4157
-4156,1100,"0x044C",2,-4155,288120723,"0x112C5F93",447392,-4156
-4155,1101,"0x044D",1,-4155,288568116,"0x11333334",447393,-4155
-4154,1103,"0x044F",2,-4154,289015508,"0x113A06D4",447392,-4154
-4153,1105,"0x0451",2,-4153,289462901,"0x1140DA75",447393,-4152
-4152,1106,"0x0452",1,-4152,289910293,"0x1147AE15",447392,-4152
-4151,1108,"0x0454",2,-4151,290357685,"0x114E81B5",447392,-4151
-4150,1110,"0x0456",2,-4150,290805078,"0x11555556",447393,-4150
-4149,1112,"0x0458",2,-4148,291252470,"0x115C28F6",447392,-4149
-4148,1113,"0x0459",1,-4148,291699863,"0x1162FC97",447393,-4148
-4147,1115,"0x045B",2,-4147,292147255,"0x1169D037",447392,-4147
-4146,1117,"0x045D",2,-4146,292594648,"0x1170A3D8",447393,-4145
-4145,1118,"0x045E",1,-4145,293042040,"0x11777778",447392,-4145
-4144,1120,"0x0460",2,-4144,293489432,"0x117E4B18",447392,-4144
-4143,1122,"0x0462",2,-4143,293936825,"0x11851EB9",447393,-4143
-4142,1123,"0x0463",1,-4142,294384217,"0x118BF259",447392,-4142
-4141,1125,"0x0465",2,-4141,294831610,"0x1192C5FA",447393,-4141
-4140,1127,"0x0467",2,-4140,295279002,"0x1199999A",447392,-4140
-4139,1129,"0x0469",2,-4138,295726395,"0x11A06D3B",447393,-4138
-4138,1130,"0x046A",1,-4138,296173787,"0x11A740DB",447392,-4138
-4137,1132,"0x046C",2,-4137,296621179,"0x11AE147B",447392,-4137
-4136,1134,"0x046E",2,-4136,297068572,"0x11B4E81C",447393,-4136
-4135,1135,"0x046F",1,-4135,297515964,"0x11BBBBBC",447392,-4135
-4134,1137,"0x0471",2,-4134,297963357,"0x11C28F5D",447393,-4134
-4133,1139,"0x0473",2,-4133,298410749,"0x11C962FD",447392,-4133
-4132,1141,"0x0475",2,-4131,298858142,"0x11D0369E",447393,-4131
-4131,1142,"0x0476",1,-4131,299305534,"0x11D70A3E",447392,-4131
-4130,1144,"0x0478",2,-4130,299752926,"0x11DDDDDE",447392,-4130
-4129,1146,"0x047A",2,-4129,300200319,"0x11E4B17F",447393,-4129
-4128,1147,"0x047B",1,-4128,300647711,"0x11EB851F",447392,-4128
-4127,1149,"0x047D",2,-4127,301095104,"0x11F258C0",447393,-4127
-4126,1151,"0x047F",2,-4126,301542496,"0x11F92C60",447392,-4126
-4125,1152,"0x0480",1,-4125,301989888,"0x12000000",447392,-4125
-4124,1154,"0x0482",2,-4124,302437281,"0x1206D3A1",447393,-4124
-4123,1156,"0x0484",2,-4123,302884673,"0x120DA741",447392,-4123
-4122,1158,"0x0486",2,-4121,303332066,"0x12147AE2",447393,-4122
-4121,1159,"0x0487",1,-4121,303779458,"0x121B4E82",447392,-4121
-4120,1161,"0x0489",2,-4120,304226851,"0x12222223",447393,-4119
-4119,1163,"0x048B",2,-4119,304674243,"0x1228F5C3",447392,-4119
-4118,1164,"0x048C",1,-4118,305121635,"0x122FC963",447392,-4118
-4117,1166,"0x048E",2,-4117,305569028,"0x12369D04",447393,-4117
-4116,1168,"0x0490",2,-4116,306016420,"0x123D70A4",447392,-4116
-4115,1170,"0x0492",2,-4114,306463813,"0x12444445",447393,-4115
-4114,1171,"0x0493",1,-4114,306911205,"0x124B17E5",447392,-4114
-4113,1173,"0x0495",2,-4113,307358598,"0x1251EB86",447393,-4112
-4112,1175,"0x0497",2,-4112,307805990,"0x1258BF26",447392,-4112
-4111,1176,"0x0498",1,-4111,308253382,"0x125F92C6",447392,-4111
-4110,1178,"0x049A",2,-4110,308700775,"0x12666667",447393,-4110
-4109,1180,"0x049C",2,-4109,309148167,"0x126D3A07",447392,-4109
-4108,1182,"0x049E",2,-4107,309595560,"0x12740DA8",447393,-4108
-4107,1183,"0x049F",1,-4107,310042952,"0x127AE148",447392,-4107
-4106,1185,"0x04A1",2,-4106,310490345,"0x1281B4E9",447393,-4105
-4105,1187,"0x04A3",2,-4104,310937737,"0x12888889",447392,-4105
-4104,1188,"0x04A4",1,-4104,311385129,"0x128F5C29",447392,-4104
-4103,1190,"0x04A6",2,-4103,311832522,"0x12962FCA",447393,-4103
-4102,1192,"0x04A8",2,-4102,312279914,"0x129D036A",447392,-4102
-4101,1193,"0x04A9",1,-4101,312727307,"0x12A3D70B",447393,-4101
-4100,1195,"0x04AB",2,-4100,313174699,"0x12AAAAAB",447392,-4100
-4099,1197,"0x04AD",2,-4099,313622092,"0x12B17E4C",447393,-4098
-4098,1199,"0x04AF",2,-4097,314069484,"0x12B851EC",447392,-4098
-4097,1200,"0x04B0",1,-4097,314516876,"0x12BF258C",447392,-4097
-4096,1202,"0x04B2",2,-4096,314964269,"0x12C5F92D",447393,-4096
-4095,1204,"0x04B4",2,-4095,315411661,"0x12CCCCCD",447392,-4095
-4094,1205,"0x04B5",1,-4094,315859054,"0x12D3A06E",447393,-4094
-4093,1207,"0x04B7",2,-4093,316306446,"0x12DA740E",447392,-4093
-4092,1209,"0x04B9",2,-4092,316753839,"0x12E147AF",447393,-4091
-4091,1211,"0x04BB",2,-4090,317201231,"0x12E81B4F",447392,-4091
-4090,1212,"0x04BC",1,-4090,317648623,"0x12EEEEEF",447392,-4090
