Pitch Offset in HCU,PB MIDI1,PB Hex MIDI2,Delta PB MIDI1,Pitch Offset from MIDI1,PB MIDI2,PB Hex MIDI2,Delta PB MIDI2,Pitch Offset from MIDI2
989,14943,"0x3A5F",7,989,3917368087,"0xE97E4B17",1789569,988
990,14950,"0x3A66",7,990,3919157657,"0xE9999999",1789570,990
991,14957,"0x3A6D",7,991,3920947227,"0xE9B4E81B",1789570,991
992,14964,"0x3A74",7,992,3922736797,"0xE9D0369D",1789570,992
993,14970,"0x3A7A",6,992,3924526366,"0xE9EB851E",1789569,993
994,14977,"0x3A81",7,994,3926315936,"0xEA06D3A0",1789570,994
995,14984,"0x3A88",7,995,3928105506,"0xEA222222",1789570,995
996,14991,"0x3A8F",7,996,3929895075,"0xEA3D70A3",1789569,995
997,14998,"0x3A96",7,997,3931684645,"0xEA58BF25",1789570,997
998,15005,"0x3A9D",7,998,3933474215,"0xEA740DA7",1789570,998
999,15011,"0x3AA3",6,998,3935263784,"0xEA8F5C28",1789569,998
1000,15018,"0x3AAA",7,1000,3937053354,"0xEAAAAAAA",1789570,1000
1001,15025,"0x3AB1",7,1001,3938842924,"0xEAC5F92C",1789570,1001
1002,15032,"0x3AB8",7,1002,3940632494,"0xEAE147AE",1789570,1002
1003,15039,"0x3ABF",7,1003,3942422063,"0xEAFC962F",1789569,1003
1004,15045,"0x3AC5",6,1003,3944211633,"0xEB17E4B1",1789570,1004
1005,15052,"0x3ACC",7,1005,3946001203,"0xEB333333",1789570,1005
1006,15059,"0x3AD3",7,1006,3947790772,"0xEB4E81B4",1789569,1005
1007,15066,"0x3ADA",7,1007,3949580342,"0xEB69D036",1789570,1007
1008,15073,"0x3AE1",7,1008,3951369912,"0xEB851EB8",1789570,1008
1009,15080,"0x3AE8",7,1009,3953159482,"0xEBA06D3A",1789570,1009
1010,15086,"0x3AEE",6,1009,3954949051,"0xEBBBBBBB",1789569,1010
1011,15093,"0x3AF5",7,1011,3956738621,"0xEBD70A3D",1789570,1011
1012,15100,"0x3AFC",7,1012,3958528191,"0xEBF258BF",1789570,1012
1013,15107,"0x3B03",7,1013,3960317760,"0xEC0DA740",1789569,1012
1014,15114,"0x3B0A",7,1014,3962107330,"0xEC28F5C2",1789570,1014
1015,15121,"0x3B11",7,1015,3963896900,"0xEC444444",1789570,1015
1016,15127,"0x3B17",6,1015,3965686469,"0xEC5F92C5",1789569,1015
1017,15134,"0x3B1E",7,1017,3967476039,"0xEC7AE147",1789570,1017
1018,15141,"0x3B25",7,1018,3969265609,"0xEC962FC9",1789570,1018
1019,15148,"0x3B2C",7,1019,3971055179,"0xECB17E4B",1789570,1019
1020,15155,"0x3B33",7,1020,3972844748,"0xECCCCCCC",1789569,1020
1021,15162,"0x3B3A",7,1021,3974634318,"0xECE81B4E",1789570,1021
1022,15168,"0x3B40",6,1021,3976423888,"0xED0369D0",1789570,1022
1023,15175,"0x3B47",7,1023,3978213457,"0xED1EB851",1789569,1022
1024,15182,"0x3B4E",7,1024,3980003027,"0xED3A06D3",1789570,1024
1025,15189,"0x3B55",7,1025,3981792597,"0xED555555",1789570,1025
1026,15196,"0x3B5C",7,1026,3983582167,"0xED70A3D7",1789570,1026
1027,15202,"0x3B62",6,1026,3985371736,"0xED8BF258",1789569,1027
1028,15209,"0x3B69",7,1028,3987161306,"0xEDA740DA",1789570,1028
1029,15216,"0x3B70",7,1029,3988950876,"0xEDC28F5C",1789570,1029
1030,15223,"0x3B77",7,1030,3990740445,"0xEDDDDDDD",1789569,1029
1031,15230,"0x3B7E",7,1031,3992530015,"0xEDF92C5F",1789570,1031
1032,15237,"0x3B85",7,1032,3994319585,"0xEE147AE1",1789570,1032
1033,15243,"0x3B8B",6,1032,3996109154,"0xEE2FC962",1789569,1032
1034,15250,"0x3B92",7,1034,3997898724,"0xEE4B17E4",1789570,1034
1035,15257,"0x3B99",7,1035,3999688294,"0xEE666666",1789570,1035
1036,15264,"0x3BA0",7,1036,4001477864,"0xEE81B4E8",1789570,1036
1037,15271,"0x3BA7",7,1037,4003267433,"0xEE9D0369",1789569,1037
1038,15278,"0x3BAE",7,1038,4005057003,"0xEEB851EB",1789570,1038
1039,15284,"0x3BB4",6,1038,4006846573,"0xEED3A06D",1789570,1039
1040,15291,"0x3BBB",7,1040,4008636142,"0xEEEEEEEE",1789569,1039
1041,15298,"0x3BC2",7,1041,4010425712,"0xEF0A3D70",1789570,1041
1042,15305,"0x3BC9",7,1042,4012215282,"0xEF258BF2",1789570,1042
1043,15312,"0x3BD0",7,1043,4014004852,"0xEF40DA74",1789570,1043
1044,15319,"0x3BD7",7,1044,4015794421,"0xEF5C28F5",1789569,1044
1045,15325,"0x3BDD",6,1045,4017583991,"0xEF777777",1789570,1045
1046,15332,"0x3BE4",7,1046,4019373561,"0xEF92C5F9",1789570,1046
1047,15339,"0x3BEB",7,1047,4021163130,"0xEFAE147A",1789569,1046
1048,15346,"0x3BF2",7,1048,4022952700,"0xEFC962FC",1789570,1048
1049,15353,"0x3BF9",7,1049,4024742270,"0xEFE4B17E",1789570,1049
1050,15360,"0x3C00",7,1050,4026531840,"0xF0000000",1789570,1050
1051,15366,"0x3C06",6,1051,4028321409,"0xF01B4E81",1789569,1051
1052,15373,"0x3C0D",7,1052,4030110979,"0xF0369D03",1789570,1052
1053,15380,"0x3C14",7,1053,4031900549,"0xF051EB85",1789570,1053
1054,15387,"0x3C1B",7,1054,4033690118,"0xF06D3A06",1789569,1054
1055,15394,"0x3C22",7,1055,4035479688,"0xF0888888",1789570,1055
1056,15400,"0x3C28",6,1055,4037269258,"0xF0A3D70A",1789570,1056
1057,15407,"0x3C2F",7,1057,4039058827,"0xF0BF258B",1789569,1056
1058,15414,"0x3C36",7,1058,4040848397,"0xF0DA740D",1789570,1058
1059,15421,"0x3C3D",7,1059,4042637967,"0xF0F5C28F",1789570,1059
1060,15428,"0x3C44",7,1060,4044427537,"0xF1111111",1789570,1060
1061,15435,"0x3C4B",7,1061,4046217106,"0xF12C5F92",1789569,1061
1062,15441,"0x3C51",6,1061,4048006676,"0xF147AE14",1789570,1062
1063,15448,"0x3C58",7,1063,4049796246,"0xF162FC96",1789570,1063
1064,15455,"0x3C5F",7,1064,4051585815,"0xF17E4B17",1789569,1063
1065,15462,"0x3C66",7,1065,4053375385,"0xF1999999",1789570,1065
1066,15469,"0x3C6D",7,1066,4055164955,"0xF1B4E81B",1789570,1066
1067,15476,"0x3C74",7,1067,4056954525,"0xF1D0369D",1789570,1067
1068,15482,"0x3C7A",6,1068,4058744094,"0xF1EB851E",1789569,1068
1069,15489,"0x3C81",7,1069,4060533664,"0xF206D3A0",1789570,1069
1070,15496,"0x3C88",7,1070,4062323234,"0xF2222222",1789570,1070
1071,15503,"0x3C8F",7,1071,4064112803,"0xF23D70A3",1789569,1071
1072,15510,"0x3C96",7,1072,4065902373,"0xF258BF25",1789570,1072
1073,15517,"0x3C9D",7,1073,4067691943,"0xF2740DA7",1789570,1073
1074,15523,"0x3CA3",6,1074,4069481512,"0xF28F5C28",1789569,1073
1075,15530,"0x3CAA",7,1075,4071271082,"0xF2AAAAAA",1789570,1075
1076,15537,"0x3CB1",7,1076,4073060652,"0xF2C5F92C",1789570,1076
1077,15544,"0x3CB8",7,1077,4074850222,"0xF2E147AE",1789570,1077
1078,15551,"0x3CBF",7,1078,4076639791,"0xF2FC962F",1789569,1078
1079,15557,"0x3CC5",6,1078,4078429361,"0xF317E4B1",1789570,1079
1080,15564,"0x3CCC",7,1080,4080218931,"0xF3333333",1789570,1080
1081,15571,"0x3CD3",7,1081,4082008500,"0xF34E81B4",1789569,1080
1082,15578,"0x3CDA",7,1082,4083798070,"0xF369D036",1789570,1082
1083,15585,"0x3CE1",7,1083,4085587640,"0xF3851EB8",1789570,1083
1084,15592,"0x3CE8",7,1084,4087377210,"0xF3A06D3A",1789570,1084
1085,15598,"0x3CEE",6,1084,4089166779,"0xF3BBBBBB",1789569,1085
1086,15605,"0x3CF5",7,1086,4090956349,"0xF3D70A3D",1789570,1086
1087,15612,"0x3CFC",7,1087,4092745919,"0xF3F258BF",1789570,1087
1088,15619,"0x3D03",7,1088,4094535488,"0xF40DA740",1789569,1088
1089,15626,"0x3D0A",7,1089,4096325058,"0xF428F5C2",1789570,1089
1090,15633,"0x3D11",7,1090,4098114628,"0xF4444444",1789570,1090
1091,15639,"0x3D17",6,1091,4099904197,"0xF45F92C5",1789569,1090
1092,15646,"0x3D1E",7,1092,4101693767,"0xF47AE147",1789570,1092
1093,15653,"0x3D25",7,1093,4103483337,"0xF4962FC9",1789570,1093
1094,15660,"0x3D2C",7,1094,4105272907,"0xF4B17E4B",1789570,1094
1095,15667,"0x3D33",7,1095,4107062476,"0xF4CCCCCC",1789569,1095
1096,15674,"0x3D3A",7,1096,4108852046,"0xF4E81B4E",1789570,1096
1097,15680,"0x3D40",6,1097,4110641616,"0xF50369D0",1789570,1097
1098,15687,"0x3D47",7,1098,4112431185,"0xF51EB851",1789569,1097
1099,15694,"0x3D4E",7,1099,4114220755,"0xF53A06D3",1789570,1099
1100,15701,"0x3D55",7,1100,4116010325,"0xF5555555",1789570,1100
1101,15708,"0x3D5C",7,1101,4117799895,"0xF570A3D7",1789570,1101
1102,15714,"0x3D62",6,1101,4119589464,"0xF58BF258",1789569,1102
1103,15721,"0x3D69",7,1103,4121379034,"0xF5A740DA",1789570,1103
1104,15728,"0x3D70",7,1104,4123168604,"0xF5C28F5C",1789570,1104
1105,15735,"0x3D77",7,1105,4124958173,"0xF5DDDDDD",1789569,1105
1106,15742,"0x3D7E",7,1106,4126747743,"0xF5F92C5F",1789570,1106
1107,15749,"0x3D85",7,1107,4128537313,"0xF6147AE1",1789570,1107
1108,15755,"0x3D8B",6,1107,4130326882,"0xF62FC962",1789569,1107
1109,15762,"0x3D92",7,1109,4132116452,"0xF64B17E4",1789570,1109
1110,15769,"0x3D99",7,1110,4133906022,"0xF6666666",1789570,1110
1111,15776,"0x3DA0",7,1111,4135695592,"0xF681B4E8",1789570,1111
1112,15783,"0x3DA7",7,1112,4137485161,"0xF69D0369",1789569,1112
1113,15790,"0x3DAE",7,1113,4139274731,"0xF6B851EB",1789570,1113
1114,15796,"0x3DB4",6,1114,4141064301,"0xF6D3A06D",1789570,1114
1115,15803,"0x3DBB",7,1115,4142853870,"0xF6EEEEEE",1789569,1114
1116,15810,"0x3DC2",7,1116,4144643440,"0xF70A3D70",1789570,1116
1117,15817,"0x3DC9",7,1117,4146433010,"0xF7258BF2",1789570,1117
1118,15824,"0x3DD0",7,1118,4148222580,"0xF740DA74",1789570,1118
1119,15831,"0x3DD7",7,1119,4150012149,"0xF75C28F5",1789569,1119
1120,15837,"0x3DDD",6,1120,4151801719,"0xF7777777",1789570,1120
1121,15844,"0x3DE4",7,1121,4153591289,"0xF792C5F9",1789570,1121
1122,15851,"0x3DEB",7,1122,4155380858,"0xF7AE147A",1789569,1122
1123,15858,"0x3DF2",7,1123,4157170428,"0xF7C962FC",1789570,1123
1124,15865,"0x3DF9",7,1124,4158959998,"0xF7E4B17E",1789570,1124
1125,15872,"0x3E00",7,1125,4160749568,"0xF8000000",1789570,1125
1126,15878,"0x3E06",6,1126,4162539137,"0xF81B4E81",1789569,1126
1127,15885,"0x3E0D",7,1127,4164328707,"0xF8369D03",1789570,1127
1128,15892,"0x3E14",7,1128,4166118277,"0xF851EB85",1789570,1128
1129,15899,"0x3E1B",7,1129,4167907846,"0xF86D3A06",1789569,1129
1130,15906,"0x3E22",7,1130,4169697416,"0xF8888888",1789570,1130
1131,15912,"0x3E28",6,1130,4171486986,"0xF8A3D70A",1789570,1131
1132,15919,"0x3E2F",7,1132,4173276555,"0xF8BF258B",1789569,1131
1133,15926,"0x3E36",7,1133,4175066125,"0xF8DA740D",1789570,1133
1134,15933,"0x3E3D",7,1134,4176855695,"0xF8F5C28F",1789570,1134
1135,15940,"0x3E44",7,1135,4178645265,"0xF9111111",1789570,1135
1136,15947,"0x3E4B",7,1136,4180434834,"0xF92C5F92",1789569,1136
1137,15953,"0x3E51",6,1137,4182224404,"0xF947AE14",1789570,1137
1138,15960,"0x3E58",7,1138,4184013974,"0xF962FC96",1789570,1138
1139,15967,"0x3E5F",7,1139,4185803543,"0xF97E4B17",1789569,1139
1140,15974,"0x3E66",7,1140,4187593113,"0xF9999999",1789570,1140
1141,15981,"0x3E6D",7,1141,4189382683,"0xF9B4E81B",1789570,1141
1142,15988,"0x3E74",7,1142,4191172253,"0xF9D0369D",1789570,1142
1143,15994,"0x3E7A",6,1143,4192961822,"0xF9EB851E",1789569,1143
1144,16001,"0x3E81",7,1144,4194751392,"0xFA06D3A0",1789570,1144
1145,16008,"0x3E88",7,1145,4196540962,"0xFA222222",1789570,1145
1146,16015,"0x3E8F",7,1146,4198330531,"0xFA3D70A3",1789569,1146
1147,16022,"0x3E96",7,1147,4200120101,"0xFA58BF25",1789570,1147
1148,16029,"0x3E9D",7,1148,4201909671,"0xFA740DA7",1789570,1148
1149,16035,"0x3EA3",6,1149,4203699240,"0xFA8F5C28",1789569,1148
1150,16042,"0x3EAA",7,1150,4205488810,"0xFAAAAAAA",1789570,1150
1151,16049,"0x3EB1",7,1151,4207278380,"0xFAC5F92C",1789570,1151
1152,16056,"0x3EB8",7,1152,4209067950,"0xFAE147AE",1789570,1152
1153,16063,"0x3EBF",7,1153,4210857519,"0xFAFC962F",1789569,1153
1154,16069,"0x3EC5",6,1153,4212647089,"0xFB17E4B1",1789570,1154
1155,16076,"0x3ECC",7,1155,4214436659,"0xFB333333",1789570,1155
1156,16083,"0x3ED3",7,1156,4216226228,"0xFB4E81B4",1789569,1156
1157,16090,"0x3EDA",7,1157,4218015798,"0xFB69D036",1789570,1157
1158,16097,"0x3EE1",7,1158,4219805368,"0xFB851EB8",1789570,1158
1159,16104,"0x3EE8",7,1159,4221594938,"0xFBA06D3A",1789570,1159
1160,16110,"0x3EEE",6,1160,4223384507,"0xFBBBBBBB",1789569,1160
1161,16117,"0x3EF5",7,1161,4225174077,"0xFBD70A3D",1789570,1161
1162,16124,"0x3EFC",7,1162,4226963647,"0xFBF258BF",1789570,1162
1163,16131,"0x3F03",7,1163,4228753216,"0xFC0DA740",1789569,1163
1164,16138,"0x3F0A",7,1164,4230542786,"0xFC28F5C2",1789570,1164
1165,16145,"0x3F11",7,1165,4232332356,"0xFC444444",1789570,1165
1166,16151,"0x3F17",6,1166,4234121925,"0xFC5F92C5",1789569,1165
1167,16158,"0x3F1E",7,1167,4235911495,"0xFC7AE147",1789570,1167
1168,16165,"0x3F25",7,1168,4237701065,"0xFC962FC9",1789570,1168
1169,16172,"0x3F2C",7,1169,4239490635,"0xFCB17E4B",1789570,1169
1170,16179,"0x3F33",7,1170,4241280204,"0xFCCCCCCC",1789569,1170
1171,16186,"0x3F3A",7,1171,4243069774,"0xFCE81B4E",1789570,1171
1172,16192,"0x3F40",6,1172,4244859344,"0xFD0369D0",1789570,1172
1173,16199,"0x3F47",7,1173,4246648913,"0xFD1EB851",1789569,1173
1174,16206,"0x3F4E",7,1174,4248438483,"0xFD3A06D3",1789570,1174
1175,16213,"0x3F55",7,1175,4250228053,"0xFD555555",1789570,1175
1176,16220,"0x3F5C",7,1176,4252017623,"0xFD70A3D7",1789570,1176
1177,16226,"0x3F62",6,1176,4253807192,"0xFD8BF258",1789569,1177
1178,16233,"0x3F69",7,1178,4255596762,"0xFDA740DA",1789570,1178
1179,16240,"0x3F70",7,1179,4257386332,"0xFDC28F5C",1789570,1179
1180,16247,"0x3F77",7,1180,4259175901,"0xFDDDDDDD",1789569,1180
1181,16254,"0x3F7E",7,1181,4260965471,"0xFDF92C5F",1789570,1181
1182,16261,"0x3F85",7,1182,4262755041,"0xFE147AE1",1789570,1182
1183,16267,"0x3F8B",6,1183,4264544610,"0xFE2FC962",1789569,1182
1184,16274,"0x3F92",7,1184,4266334180,"0xFE4B17E4",1789570,1184
1185,16281,"0x3F99",7,1185,4268123750,"0xFE666666",1789570,1185
1186,16288,"0x3FA0",7,1186,4269913320,"0xFE81B4E8",1789570,1186
1187,16295,"0x3FA7",7,1187,4271702889,"0xFE9D0369",1789569,1187
1188,16302,"0x3FAE",7,1188,4273492459,"0xFEB851EB",1789570,1188
1189,16308,"0x3FB4",6,1189,4275282029,"0xFED3A06D",1789570,1189
1190,16315,"0x3FBB",7,1190,4277071598,"0xFEEEEEEE",1789569,1190
1191,16322,"0x3FC2",7,1191,4278861168,"0xFF0A3D70",1789570,1191
1192,16329,"0x3FC9",7,1192,4280650738,"0xFF258BF2",1789570,1192
1193,16336,"0x3FD0",7,1193,4282440308,"0xFF40DA74",1789570,1193
1194,16343,"0x3FD7",7,1194,4284229877,"0xFF5C28F5",1789569,1194
1195,16349,"0x3FDD",6,1195,4286019447,"0xFF777777",1789570,1195
1196,16356,"0x3FE4",7,1196,4287809017,"0xFF92C5F9",1789570,1196
1197,16363,"0x3FEB",7,1197,4289598586,"0xFFAE147A",1789569,1197
1198,16370,"0x3FF2",7,1198,4291388156,"0xFFC962FC",1789570,1198
1199,16377,"0x3FF9",7,1199,4293177726,"0xFFE4B17E",1789570,1199
1200,16383,"0x3FFF",6,1200,4294967295,"0xFFFFFFFF",1789569,1200
